context_id,sample_index,generated_tokens,termination,noncanonical_prefixes,segment_count,first_segment_start,last_segment_end,longest_segment
document-005,13,2048,max_length,0,0,,,0
document-005,14,1651,eos_token:151645,2,2,1535,1650,1
document-005,15,2048,max_length,28,28,243,1980,1
document-006,0,2048,max_length,0,0,,,0
document-006,1,437,eos_token:151643,0,0,,,0
document-006,2,2048,max_length,0,0,,,0
document-006,3,2048,max_length,3,3,416,1836,1
document-006,4,666,eos_token:151643,0,0,,,0
document-006,5,2048,max_length,0,0,,,0
document-006,6,1278,eos_token:151645,0,0,,,0
document-006,7,1612,eos_token:151645,0,0,,,0
document-006,8,2048,max_length,1228,1,821,2048,1228
document-006,9,1404,eos_token:151645,0,0,,,0
document-006,10,1340,eos_token:151645,0,0,,,0
document-006,11,2048,max_length,1531,1,518,2048,1531
document-006,12,2048,max_length,0,0,,,0
document-006,13,2048,max_length,7,7,869,1913,1
document-006,14,1681,eos_token:151643,23,17,336,1678,2
document-006,15,671,eos_token:151645,1,1,670,670,1
document-007,0,2048,max_length,563,1,1486,2048,563
document-007,1,2048,max_length,1990,1,59,2048,1990
document-007,2,2048,max_length,0,0,,,0
document-007,3,1201,eos_token:151643,430,1,772,1201,430
document-007,4,2048,max_length,0,0,,,0
document-007,5,2048,max_length,0,0,,,0
document-007,6,2048,max_length,0,0,,,0
document-007,7,2048,max_length,0,0,,,0
document-007,8,1828,eos_token:151643,21,21,785,1365,1
document-007,9,2048,max_length,235,1,1814,2048,235
document-007,10,2048,max_length,0,0,,,0
document-007,11,2048,max_length,0,0,,,0
document-007,12,2048,max_length,0,0,,,0
document-007,13,2048,max_length,1677,1,372,2048,1677
document-007,14,2048,max_length,0,0,,,0
document-007,15,2048,max_length,1321,1,728,2048,1321
document-008,0,1542,eos_token:151643,1,1,1176,1176,1
document-008,1,2048,max_length,0,0,,,0
document-008,2,2048,max_length,3,3,1836,2000,1
document-008,3,2048,max_length,0,0,,,0
document-008,4,2048,max_length,1,1,1703,1703,1
document-008,5,2048,max_length,0,0,,,0
document-008,6,1737,eos_token:151645,15,13,643,1718,2
document-008,7,2048,max_length,5,5,227,1814,1
document-008,8,2048,max_length,1,1,1626,1626,1
document-008,9,2048,max_length,953,1,1096,2048,953
document-008,10,2048,max_length,0,0,,,0
document-008,11,741,eos_token:151645,3,3,537,628,1
document-008,12,2048,max_length,14,14,1396,1977,1
document-008,13,2048,max_length,3,3,1009,1205,1
document-008,14,1888,eos_token:151643,2,2,1349,1496,1
document-008,15,1985,eos_token:151643,3,3,1092,1974,1
document-009,0,2048,max_length,0,0,,,0
document-009,1,2048,max_length,0,0,,,0
document-009,2,2048,max_length,0,0,,,0
document-009,3,2048,max_length,0,0,,,0
document-009,4,2048,max_length,0,0,,,0
document-009,5,2048,max_length,0,0,,,0
document-009,6,2048,max_length,0,0,,,0
document-009,7,2048,max_length,0,0,,,0
document-009,8,2048,max_length,662,1,1387,2048,662
document-009,9,2048,max_length,0,0,,,0
document-009,10,2048,max_length,0,0,,,0
document-009,11,2048,max_length,0,0,,,0
document-009,12,2048,max_length,0,0,,,0
document-009,13,2048,max_length,300,1,1749,2048,300
document-009,14,1199,eos_token:151645,4,4,1142,1197,1
document-009,15,2048,max_length,0,0,,,0
document-010,0,2048,max_length,0,0,,,0
document-010,1,2048,max_length,3,2,1477,1884,2
document-010,2,2048,max_length,0,0,,,0
document-010,3,2048,max_length,0,0,,,0
document-010,4,2048,max_length,0,0,,,0
document-010,5,2048,max_length,0,0,,,0
document-010,6,2048,max_length,0,0,,,0
document-010,7,1991,eos_token:151643,0,0,,,0
document-010,8,2048,max_length,0,0,,,0
document-010,9,2048,max_length,0,0,,,0
document-010,10,2048,max_length,0,0,,,0
document-010,11,2048,max_length,0,0,,,0
document-010,12,2048,max_length,0,0,,,0
document-010,13,2048,max_length,0,0,,,0
document-010,14,2048,max_length,0,0,,,0
document-010,15,1388,eos_token:151645,0,0,,,0
document-011,0,2048,max_length,590,1,1459,2048,590
document-011,1,2048,max_length,0,0,,,0
document-011,2,445,eos_token:151643,0,0,,,0
document-011,3,2048,max_length,0,0,,,0
document-011,4,2048,max_length,0,0,,,0
document-011,5,2048,max_length,5,4,1322,2046,2
document-011,6,2048,max_length,0,0,,,0
document-011,7,2048,max_length,0,0,,,0
document-011,8,2048,max_length,0,0,,,0
document-011,9,2048,max_length,0,0,,,0
document-011,10,2048,max_length,0,0,,,0
document-011,11,2048,max_length,1686,1,363,2048,1686
document-011,12,2048,max_length,0,0,,,0
document-011,13,2048,max_length,1651,1,398,2048,1651
document-011,14,2048,max_length,0,0,,,0
document-011,15,2048,max_length,0,0,,,0
document-012,0,946,eos_token:151645,0,0,,,0
document-012,1,2048,max_length,1807,1,242,2048,1807
document-012,2,1799,eos_token:151643,0,0,,,0
document-012,3,1549,eos_token:151643,0,0,,,0
document-012,4,898,eos_token:151643,890,1,9,898,890
document-012,5,1556,eos_token:151643,1,1,1519,1519,1
document-012,6,2048,max_length,1908,1,141,2048,1908
document-012,7,2048,max_length,1150,1,899,2048,1150
document-012,8,2048,max_length,685,1,1364,2048,685
document-012,9,2048,max_length,13,7,1302,2029,2
document-012,10,2048,max_length,1,1,994,994,1
document-012,11,1312,eos_token:151645,763,1,550,1312,763
document-012,12,2048,max_length,424,1,1625,2048,424
document-012,13,2048,max_length,0,0,,,0
document-012,14,2048,max_length,1315,1,734,2048,1315
document-012,15,2048,max_length,0,0,,,0
document-013,0,225,eos_token:151645,0,0,,,0
document-013,1,2048,max_length,0,0,,,0
document-013,2,1104,eos_token:151643,0,0,,,0
document-013,3,2048,max_length,0,0,,,0
document-013,4,2048,max_length,0,0,,,0
document-013,5,2048,max_length,1095,1,954,2048,1095
document-013,6,1345,eos_token:151645,1,1,1174,1174,1
document-013,7,1208,eos_token:151645,0,0,,,0
document-013,8,1035,eos_token:151643,0,0,,,0
document-013,9,1237,eos_token:151645,0,0,,,0
document-013,10,2048,max_length,2,2,559,656,1
document-013,11,425,eos_token:151645,2,1,421,422,2
document-013,12,2048,max_length,1,1,346,346,1
document-013,13,2048,max_length,1,1,1141,1141,1
document-013,14,556,eos_token:151643,0,0,,,0
document-013,15,2048,max_length,448,1,1601,2048,448
document-014,0,2048,max_length,1143,1,906,2048,1143
document-014,1,2048,max_length,0,0,,,0
document-014,2,2048,max_length,0,0,,,0
document-014,3,2048,max_length,949,1,1100,2048,949
document-014,4,2048,max_length,1996,1,53,2048,1996
document-014,5,2048,max_length,0,0,,,0
document-014,6,1185,eos_token:151643,769,1,417,1185,769
document-014,7,1966,eos_token:151645,1783,1,184,1966,1783
document-014,8,1358,eos_token:151645,650,1,709,1358,650
document-014,9,2048,max_length,0,0,,,0
document-014,10,2048,max_length,0,0,,,0
document-014,11,2048,max_length,0,0,,,0
document-014,12,2048,max_length,0,0,,,0
document-014,13,2048,max_length,0,0,,,0
document-014,14,2048,max_length,269,1,1780,2048,269
document-014,15,2048,max_length,0,0,,,0
document-015,0,2048,max_length,2,1,251,252,2
document-015,1,2048,max_length,2,1,225,226,2
document-015,2,846,eos_token:151645,1,1,845,845,1
document-015,3,2048,max_length,4,2,250,1633,2
document-015,4,1459,eos_token:151645,0,0,,,0
document-015,5,2048,max_length,4,2,1057,1827,2
document-015,6,2048,max_length,6,3,581,1794,2
document-015,7,2048,max_length,0,0,,,0
document-015,8,2048,max_length,1567,1,482,2048,1567
document-015,9,2048,max_length,0,0,,,0
document-015,10,2048,max_length,2,1,153,154,2
document-015,11,2048,max_length,2,1,639,640,2
document-015,12,1526,eos_token:151645,2,1,235,236,2
document-015,13,2048,max_length,0,0,,,0
document-015,14,2048,max_length,2,1,52,53,2
document-015,15,2048,max_length,1,1,1290,1290,1
document-016,0,2048,max_length,0,0,,,0
document-016,1,2048,max_length,0,0,,,0
document-016,2,2048,max_length,0,0,,,0
document-016,3,2048,max_length,0,0,,,0
document-016,4,2048,max_length,0,0,,,0
document-016,5,2048,max_length,0,0,,,0
document-016,6,1763,eos_token:151643,0,0,,,0
document-016,7,2048,max_length,0,0,,,0
document-016,8,2048,max_length,3,3,608,1549,1
document-016,9,2048,max_length,0,0,,,0
document-016,10,2048,max_length,0,0,,,0
document-016,11,2048,max_length,0,0,,,0
document-016,12,2048,max_length,0,0,,,0
document-016,13,2048,max_length,0,0,,,0
document-016,14,2048,max_length,990,1,1059,2048,990
document-016,15,2048,max_length,0,0,,,0
document-017,0,1870,eos_token:151643,0,0,,,0
document-017,1,395,eos_token:151643,0,0,,,0
document-017,2,2048,max_length,0,0,,,0
document-017,3,2048,max_length,1,1,1198,1198,1
document-017,4,2048,max_length,0,0,,,0
document-017,5,2048,max_length,0,0,,,0
document-017,6,1657,eos_token:151645,1,1,1654,1654,1
document-017,7,2048,max_length,0,0,,,0
document-017,8,2048,max_length,0,0,,,0
document-017,9,2048,max_length,0,0,,,0
document-017,10,2048,max_length,743,1,1306,2048,743
document-017,11,2048,max_length,804,1,1245,2048,804
document-017,12,1532,eos_token:151645,0,0,,,0
document-017,13,838,eos_token:151643,0,0,,,0
document-017,14,2048,max_length,485,2,1466,2048,484
document-017,15,2048,max_length,0,0,,,0
document-018,0,910,eos_token:151645,4,4,262,845,1
document-018,1,1720,eos_token:151643,0,0,,,0
document-018,2,2048,max_length,1474,1,575,2048,1474
document-018,3,2048,max_length,0,0,,,0
document-018,4,2048,max_length,2,2,1650,1678,1
document-018,5,2048,max_length,0,0,,,0
document-018,6,2048,max_length,1683,1,366,2048,1683
document-018,7,2048,max_length,0,0,,,0
document-018,8,1787,eos_token:151643,0,0,,,0
document-018,9,994,eos_token:151643,0,0,,,0
document-018,10,2048,max_length,3,3,1010,1738,1
document-018,11,2048,max_length,0,0,,,0
document-018,12,2048,max_length,1,1,1534,1534,1
document-018,13,1840,eos_token:151645,0,0,,,0
document-018,14,2048,max_length,0,0,,,0
document-018,15,2048,max_length,0,0,,,0
document-019,0,1194,eos_token:151643,5,5,844,1125,1
document-019,1,2048,max_length,0,0,,,0
document-019,2,972,eos_token:151645,4,3,962,967,2
document-019,3,2048,max_length,0,0,,,0
document-019,4,1552,eos_token:151645,0,0,,,0
document-019,5,2048,max_length,13,13,1001,1914,1
document-019,6,2048,max_length,1267,2,528,2048,1265
document-019,7,2048,max_length,0,0,,,0
document-019,8,2048,max_length,0,0,,,0
document-019,9,1249,eos_token:151643,0,0,,,0
document-019,10,1210,eos_token:151645,2,1,1207,1208,2
document-019,11,921,eos_token:151645,4,3,885,919,2
document-019,12,2048,max_length,4,4,1287,2015,1
document-019,13,2048,max_length,3,3,694,1763,1
document-019,14,815,eos_token:151645,1,1,814,814,1
document-019,15,907,eos_token:151645,0,0,,,0
document-020,0,2048,max_length,1974,1,75,2048,1974
document-020,1,2048,max_length,1,1,1249,1249,1
document-020,2,2048,max_length,0,0,,,0
document-020,3,1458,eos_token:151643,0,0,,,0
document-020,4,366,eos_token:151643,0,0,,,0
document-020,5,2048,max_length,0,0,,,0
document-020,6,561,eos_token:151643,0,0,,,0
document-020,7,1293,eos_token:151645,0,0,,,0
document-020,8,363,eos_token:151645,0,0,,,0
document-020,9,1426,eos_token:151645,5,5,1141,1230,1
document-020,10,2048,max_length,0,0,,,0
document-020,11,776,eos_token:151643,0,0,,,0
document-020,12,2048,max_length,1186,1,863,2048,1186
document-020,13,1010,eos_token:151643,0,0,,,0
document-020,14,658,eos_token:151643,0,0,,,0
document-020,15,2048,max_length,0,0,,,0
document-021,0,2048,max_length,0,0,,,0
document-021,1,2048,max_length,0,0,,,0
document-021,2,2048,max_length,20,20,446,2003,1
document-021,3,1889,eos_token:151645,14,11,378,1886,2
document-021,4,2048,max_length,0,0,,,0
document-021,5,2048,max_length,0,0,,,0
document-021,6,2048,max_length,1,1,1703,1703,1
document-021,7,2048,max_length,0,0,,,0
document-021,8,2048,max_length,0,0,,,0
document-021,9,2048,max_length,10,9,1337,2026,2
document-021,10,2048,max_length,0,0,,,0
document-021,11,2048,max_length,5,3,1621,2018,2
document-021,12,2048,max_length,4,2,1305,1777,2
document-021,13,678,eos_token:151643,0,0,,,0
document-021,14,2048,max_length,0,0,,,0
document-021,15,975,eos_token:151645,3,2,941,974,2
document-022,0,2048,max_length,0,0,,,0
document-022,1,2048,max_length,0,0,,,0
document-022,2,2048,max_length,62,1,1987,2048,62
document-022,3,2048,max_length,2,2,1844,2021,1
document-022,4,2048,max_length,0,0,,,0
document-022,5,2048,max_length,0,0,,,0
document-022,6,1615,eos_token:151643,0,0,,,0
document-022,7,2048,max_length,0,0,,,0
document-022,8,2048,max_length,2,1,1831,1832,2
document-022,9,2048,max_length,0,0,,,0
document-022,10,2048,max_length,0,0,,,0
document-022,11,2048,max_length,0,0,,,0
document-022,12,2048,max_length,0,0,,,0
document-022,13,2048,max_length,0,0,,,0
document-022,14,2048,max_length,0,0,,,0
document-022,15,2048,max_length,10,8,869,2024,2
document-023,0,2048,max_length,0,0,,,0
document-023,1,2048,max_length,0,0,,,0
document-023,2,2048,max_length,0,0,,,0
document-023,3,2048,max_length,0,0,,,0
document-023,4,2048,max_length,617,1,1432,2048,617
document-023,5,2048,max_length,0,0,,,0
document-023,6,2048,max_length,1542,1,507,2048,1542
document-023,7,2048,max_length,0,0,,,0
document-023,8,1728,eos_token:151645,0,0,,,0
document-023,9,2048,max_length,0,0,,,0
document-023,10,2048,max_length,0,0,,,0
document-023,11,2018,eos_token:151645,0,0,,,0
document-023,12,765,eos_token:151643,662,1,104,765,662
document-023,13,2048,max_length,0,0,,,0
document-023,14,2048,max_length,0,0,,,0
document-023,15,2048,max_length,0,0,,,0
document-024,0,974,eos_token:151643,0,0,,,0
document-024,1,575,eos_token:151645,2,1,570,571,2
document-024,2,2048,max_length,0,0,,,0
document-024,3,2048,max_length,0,0,,,0
document-024,4,666,eos_token:151645,0,0,,,0
document-024,5,743,eos_token:151643,0,0,,,0
document-024,6,1097,eos_token:151643,0,0,,,0
document-024,7,288,eos_token:151643,0,0,,,0
document-024,8,2048,max_length,0,0,,,0
document-024,9,2048,max_length,0,0,,,0
document-024,10,2048,max_length,0,0,,,0
document-024,11,1221,eos_token:151643,0,0,,,0
document-024,12,2048,max_length,1717,1,332,2048,1717
document-024,13,1453,eos_token:151643,0,0,,,0
document-024,14,974,eos_token:151643,0,0,,,0
document-024,15,2048,max_length,0,0,,,0
document-025,0,2048,max_length,961,1,1088,2048,961
document-025,1,2048,max_length,2004,1,45,2048,2004
document-025,2,1587,eos_token:151645,0,0,,,0
document-025,3,1476,eos_token:151643,0,0,,,0
document-025,4,2048,max_length,0,0,,,0
document-025,5,2048,max_length,0,0,,,0
document-025,6,635,eos_token:151645,2,2,497,634,1
document-025,7,2048,max_length,1998,1,51,2048,1998
document-025,8,1611,eos_token:151643,0,0,,,0
document-025,9,1874,eos_token:151645,1,1,1781,1781,1
document-025,10,2048,max_length,0,0,,,0
document-025,11,1445,eos_token:151645,1,1,1340,1340,1
document-025,12,2048,max_length,16,12,1315,1978,2
document-025,13,2048,max_length,1934,1,115,2048,1934
document-025,14,2048,max_length,0,0,,,0
document-025,15,2048,max_length,0,0,,,0
document-026,0,2048,max_length,0,0,,,0
document-026,1,2048,max_length,0,0,,,0
document-026,2,2048,max_length,3,3,1534,1681,1
document-026,3,994,eos_token:151643,0,0,,,0
document-026,4,1275,eos_token:151645,0,0,,,0
document-026,5,2048,max_length,0,0,,,0
document-026,6,989,eos_token:151645,0,0,,,0
document-026,7,2048,max_length,0,0,,,0
document-026,8,2048,max_length,0,0,,,0
document-026,9,866,eos_token:151643,794,1,73,866,794
document-026,10,2048,max_length,0,0,,,0
document-026,11,2048,max_length,0,0,,,0
document-026,12,1253,eos_token:151643,0,0,,,0
document-026,13,2048,max_length,0,0,,,0
document-026,14,2048,max_length,0,0,,,0
document-026,15,2048,max_length,0,0,,,0
document-027,0,2048,max_length,1176,1,873,2048,1176
document-027,1,2048,max_length,0,0,,,0
document-027,2,1478,eos_token:151643,1,1,566,566,1
document-027,3,1506,eos_token:151643,0,0,,,0
document-027,4,2048,max_length,0,0,,,0
document-027,5,2048,max_length,1,1,1426,1426,1
document-027,6,2048,max_length,0,0,,,0
document-027,7,2048,max_length,511,3,1475,2048,507
document-027,8,2048,max_length,425,1,1624,2048,425
document-027,9,474,eos_token:151643,411,1,64,474,411
document-027,10,1856,eos_token:151643,0,0,,,0
document-027,11,2048,max_length,1399,1,650,2048,1399
document-027,12,2048,max_length,0,0,,,0
document-027,13,2048,max_length,0,0,,,0
document-027,14,2048,max_length,0,0,,,0
document-027,15,2048,max_length,2014,1,35,2048,2014
document-028,0,2048,max_length,0,0,,,0
document-028,1,2048,max_length,0,0,,,0
document-028,2,2048,max_length,0,0,,,0
document-028,3,877,eos_token:151643,0,0,,,0
document-028,4,1559,eos_token:151645,2,1,1555,1556,2
document-028,5,2048,max_length,0,0,,,0
document-028,6,301,eos_token:151645,0,0,,,0
document-028,7,2048,max_length,0,0,,,0
document-028,8,2048,max_length,0,0,,,0
document-028,9,2048,max_length,0,0,,,0
document-028,10,2048,max_length,0,0,,,0
document-028,11,540,eos_token:151645,0,0,,,0
document-028,12,960,eos_token:151643,0,0,,,0
document-028,13,2048,max_length,2,2,615,626,1
document-028,14,992,eos_token:151643,0,0,,,0
document-028,15,2048,max_length,0,0,,,0
document-029,0,2048,max_length,0,0,,,0
document-029,1,2048,max_length,0,0,,,0
document-029,2,2048,max_length,0,0,,,0
document-029,3,2048,max_length,0,0,,,0
document-029,4,2048,max_length,0,0,,,0
document-029,5,2048,max_length,0,0,,,0
document-029,6,2048,max_length,0,0,,,0
document-029,7,1815,eos_token:151643,0,0,,,0
document-029,8,2048,max_length,0,0,,,0
document-029,9,2048,max_length,12,11,632,1786,2
document-029,10,2048,max_length,506,3,755,2048,503
document-029,11,2048,max_length,0,0,,,0
document-029,12,2048,max_length,0,0,,,0
document-029,13,2048,max_length,3,2,693,1724,2
document-029,14,2048,max_length,0,0,,,0
document-029,15,2048,max_length,0,0,,,0
document-030,0,2048,max_length,1532,1,517,2048,1532
document-030,1,2048,max_length,1351,1,698,2048,1351
document-030,2,2048,max_length,1907,1,142,2048,1907
document-030,3,2048,max_length,11,1,2038,2048,11
document-030,4,2048,max_length,8,8,1255,1593,1
document-030,5,2048,max_length,1312,1,737,2048,1312
document-030,6,2048,max_length,4,3,725,1602,2
document-030,7,2048,max_length,0,0,,,0
document-030,8,2048,max_length,0,0,,,0
document-030,9,783,eos_token:151645,461,1,323,783,461
document-030,10,2048,max_length,0,0,,,0
document-030,11,2048,max_length,352,1,1697,2048,352
document-030,12,2048,max_length,784,6,741,2048,777
document-030,13,2048,max_length,1839,1,210,2048,1839
document-030,14,2048,max_length,14,14,696,1798,1
document-030,15,2048,max_length,851,2,599,2048,850
document-031,0,887,eos_token:151645,543,1,345,887,543
document-031,1,2048,max_length,0,0,,,0
document-031,2,2048,max_length,2029,1,20,2048,2029
document-031,3,2048,max_length,2034,1,15,2048,2034
document-031,4,2048,max_length,2036,1,13,2048,2036
document-031,5,2048,max_length,1656,1,393,2048,1656
document-031,6,2048,max_length,0,0,,,0
document-031,7,2048,max_length,2037,1,12,2048,2037
document-031,8,2048,max_length,0,0,,,0
document-031,9,2048,max_length,2036,1,13,2048,2036
document-031,10,1066,eos_token:151645,784,1,283,1066,784
document-031,11,2048,max_length,1952,1,97,2048,1952
document-031,12,2048,max_length,1826,1,223,2048,1826
document-031,13,2048,max_length,0,0,,,0
document-031,14,2048,max_length,2009,1,40,2048,2009
document-031,15,1428,eos_token:151645,1114,1,315,1428,1114
document-032,0,2048,max_length,0,0,,,0
document-032,1,2048,max_length,6,6,1725,1760,1
document-032,2,174,eos_token:151643,0,0,,,0
document-032,3,2048,max_length,0,0,,,0
document-032,4,1408,eos_token:151645,1,1,1407,1407,1
document-032,5,2048,max_length,1162,1,887,2048,1162
document-032,6,601,eos_token:151643,4,4,176,251,1
document-032,7,2048,max_length,1686,1,363,2048,1686
document-032,8,2048,max_length,0,0,,,0
document-032,9,987,eos_token:151643,0,0,,,0
document-032,10,2048,max_length,0,0,,,0
document-032,11,2048,max_length,0,0,,,0
document-032,12,2048,max_length,0,0,,,0
document-032,13,2048,max_length,44,29,1347,1970,2
document-032,14,2048,max_length,681,3,658,2048,679
document-032,15,2048,max_length,1222,1,827,2048,1222
document-033,0,881,eos_token:151643,0,0,,,0
document-033,1,1941,eos_token:151643,0,0,,,0
document-033,2,2048,max_length,60,60,238,1998,1
document-033,3,2048,max_length,0,0,,,0
document-033,4,2048,max_length,0,0,,,0
document-033,5,2048,max_length,0,0,,,0
document-033,6,2048,max_length,0,0,,,0
document-033,7,160,eos_token:151643,0,0,,,0
document-033,8,373,eos_token:151645,1,1,207,207,1
document-033,9,510,eos_token:151643,0,0,,,0
document-033,10,2048,max_length,54,50,1063,2001,2
document-033,11,600,eos_token:151643,0,0,,,0
document-033,12,1063,eos_token:151645,1,1,1014,1014,1
document-033,13,261,eos_token:151645,1,1,246,246,1
document-033,14,2048,max_length,1,1,722,722,1
document-033,15,2048,max_length,283,283,332,2048,1
document-034,0,2048,max_length,1605,2,417,2048,1604
document-034,1,2048,max_length,8,6,778,1309,2
document-034,2,1985,eos_token:151643,17,12,538,1984,2
document-034,3,2048,max_length,14,14,1021,2039,1
document-034,4,670,eos_token:151643,0,0,,,0
document-034,5,2048,max_length,0,0,,,0
document-034,6,2048,max_length,6,3,905,1417,2
document-034,7,2048,max_length,0,0,,,0
document-034,8,2048,max_length,0,0,,,0
document-034,9,2048,max_length,0,0,,,0
document-034,10,2048,max_length,0,0,,,0
document-034,11,350,eos_token:151643,0,0,,,0
document-034,12,2048,max_length,1530,1,519,2048,1530
document-034,13,2048,max_length,0,0,,,0
document-034,14,2048,max_length,0,0,,,0
document-034,15,1154,eos_token:151643,0,0,,,0
document-035,0,2048,max_length,0,0,,,0
document-035,1,2048,max_length,956,1,1093,2048,956
document-035,2,2048,max_length,1649,1,400,2048,1649
document-035,3,2048,max_length,0,0,,,0
document-035,4,2048,max_length,0,0,,,0
document-035,5,1867,eos_token:151643,0,0,,,0
document-035,6,2048,max_length,1,1,1945,1945,1
document-035,7,2048,max_length,0,0,,,0
document-035,8,2048,max_length,0,0,,,0
document-035,9,2048,max_length,1562,1,487,2048,1562
document-035,10,2048,max_length,2,1,1079,1080,2
document-035,11,2048,max_length,1419,1,630,2048,1419
document-035,12,2048,max_length,0,0,,,0
document-035,13,2048,max_length,0,0,,,0
document-035,14,1548,eos_token:151643,0,0,,,0
document-035,15,2048,max_length,1183,1,866,2048,1183
document-036,0,2048,max_length,0,0,,,0
document-036,1,2048,max_length,949,1,1100,2048,949
document-036,2,2048,max_length,1891,1,158,2048,1891
document-036,3,2048,max_length,0,0,,,0
document-036,4,391,eos_token:151643,0,0,,,0
document-036,5,2048,max_length,1,1,1777,1777,1
document-036,6,1599,eos_token:151645,1,1,1508,1508,1
document-036,7,1609,eos_token:151643,0,0,,,0
document-036,8,1525,eos_token:151643,0,0,,,0
document-036,9,994,eos_token:151645,0,0,,,0
document-036,10,2048,max_length,0,0,,,0
document-036,11,2048,max_length,1807,1,242,2048,1807
document-036,12,2048,max_length,0,0,,,0
document-036,13,2048,max_length,0,0,,,0
document-036,14,2048,max_length,0,0,,,0
document-036,15,2048,max_length,1,1,1691,1691,1
document-037,0,1660,eos_token:151645,1260,1,401,1660,1260
document-037,1,2048,max_length,0,0,,,0
document-037,2,2048,max_length,0,0,,,0
document-037,3,2048,max_length,0,0,,,0
document-037,4,2048,max_length,0,0,,,0
document-037,5,563,eos_token:151643,0,0,,,0
document-037,6,926,eos_token:151645,0,0,,,0
document-037,7,1406,eos_token:151643,0,0,,,0
document-037,8,2048,max_length,0,0,,,0
document-037,9,2048,max_length,0,0,,,0
document-037,10,775,eos_token:151645,0,0,,,0
document-037,11,2048,max_length,10,8,1159,1999,2
document-037,12,2048,max_length,1714,1,335,2048,1714
document-037,13,2048,max_length,1386,1,663,2048,1386
document-037,14,2048,max_length,2,2,993,1740,1
document-037,15,2048,max_length,1866,1,183,2048,1866
document-038,0,654,eos_token:151643,1,1,591,591,1
