context_id,sample_index,generated_tokens,termination,noncanonical_prefixes,segment_count,first_segment_start,last_segment_end,longest_segment
document-006,13,676,eos_token:2,0,0,,,0
document-006,14,1646,eos_token:2,295,1,1352,1646,295
document-006,15,901,eos_token:2,0,0,,,0
document-007,0,2048,max_length,0,0,,,0
document-007,1,2048,max_length,54,1,1995,2048,54
document-007,2,2048,max_length,0,0,,,0
document-007,3,2048,max_length,0,0,,,0
document-007,4,2048,max_length,736,1,1313,2048,736
document-007,5,2048,max_length,269,1,1780,2048,269
document-007,6,2048,max_length,1305,1,744,2048,1305
document-007,7,2048,max_length,0,0,,,0
document-007,8,2048,max_length,566,1,1483,2048,566
document-007,9,2048,max_length,829,1,1220,2048,829
document-007,10,2048,max_length,845,1,1204,2048,845
document-007,11,2048,max_length,1992,1,57,2048,1992
document-007,12,2048,max_length,2034,1,15,2048,2034
document-007,13,2048,max_length,1276,1,773,2048,1276
document-007,14,2048,max_length,864,1,1185,2048,864
document-007,15,2048,max_length,0,0,,,0
document-008,0,786,eos_token:2,786,1,1,786,786
document-008,1,2048,max_length,2048,1,1,2048,2048
document-008,2,508,eos_token:2,508,1,1,508,508
document-008,3,2048,max_length,2048,1,1,2048,2048
document-008,4,2048,max_length,2048,1,1,2048,2048
document-008,5,397,eos_token:2,397,1,1,397,397
document-008,6,2048,max_length,2048,1,1,2048,2048
document-008,7,2048,max_length,2048,1,1,2048,2048
document-008,8,1980,eos_token:2,1980,1,1,1980,1980
document-008,9,2048,max_length,2048,1,1,2048,2048
document-008,10,2048,max_length,2048,1,1,2048,2048
document-008,11,516,eos_token:2,516,1,1,516,516
document-008,12,1285,eos_token:2,1285,1,1,1285,1285
document-008,13,2048,max_length,2048,1,1,2048,2048
document-008,14,2048,max_length,2048,1,1,2048,2048
document-008,15,2048,max_length,2048,1,1,2048,2048
document-009,0,2048,max_length,1663,1,386,2048,1663
document-009,1,2048,max_length,0,0,,,0
document-009,2,2048,max_length,0,0,,,0
document-009,3,2048,max_length,36,1,2013,2048,36
document-009,4,2048,max_length,0,0,,,0
document-009,5,2048,max_length,0,0,,,0
document-009,6,2048,max_length,154,1,1895,2048,154
document-009,7,922,eos_token:2,0,0,,,0
document-009,8,2048,max_length,347,1,1702,2048,347
document-009,9,892,eos_token:2,0,0,,,0
document-009,10,1715,eos_token:2,0,0,,,0
document-009,11,2048,max_length,0,0,,,0
document-009,12,1529,eos_token:2,963,1,567,1529,963
document-009,13,2048,max_length,0,0,,,0
document-009,14,2048,max_length,337,3,865,2048,333
document-009,15,527,eos_token:2,0,0,,,0
document-010,0,2048,max_length,0,0,,,0
document-010,1,2048,max_length,0,0,,,0
document-010,2,2048,max_length,1080,1,969,2048,1080
document-010,3,2048,max_length,0,0,,,0
document-010,4,2048,max_length,0,0,,,0
document-010,5,2048,max_length,355,1,1694,2048,355
document-010,6,2048,max_length,0,0,,,0
document-010,7,2048,max_length,0,0,,,0
document-010,8,2048,max_length,0,0,,,0
document-010,9,2048,max_length,1327,1,722,2048,1327
document-010,10,2048,max_length,0,0,,,0
document-010,11,2048,max_length,0,0,,,0
document-010,12,1875,eos_token:2,5,1,1871,1875,5
document-010,13,2048,max_length,0,0,,,0
document-010,14,2048,max_length,0,0,,,0
document-010,15,2048,max_length,0,0,,,0
document-011,0,2048,max_length,0,0,,,0
document-011,1,1139,eos_token:2,0,0,,,0
document-011,2,2048,max_length,199,1,1850,2048,199
document-011,3,2048,max_length,1827,1,222,2048,1827
document-011,4,1637,eos_token:2,0,0,,,0
document-011,5,2048,max_length,181,1,1868,2048,181
document-011,6,2048,max_length,1902,1,147,2048,1902
document-011,7,2048,max_length,0,0,,,0
document-011,8,2048,max_length,0,0,,,0
document-011,9,2048,max_length,1601,1,448,2048,1601
document-011,10,2048,max_length,0,0,,,0
document-011,11,30,eos_token:2,0,0,,,0
document-011,12,2048,max_length,1681,1,368,2048,1681
document-011,13,2048,max_length,195,9,750,2048,187
document-011,14,2048,max_length,708,1,1341,2048,708
document-011,15,2048,max_length,0,0,,,0
document-012,0,928,eos_token:2,0,0,,,0
document-012,1,1537,eos_token:2,0,0,,,0
document-012,2,2048,max_length,37,1,2012,2048,37
document-012,3,2048,max_length,0,0,,,0
document-012,4,1074,eos_token:2,0,0,,,0
document-012,5,2048,max_length,0,0,,,0
document-012,6,2048,max_length,0,0,,,0
document-012,7,2048,max_length,0,0,,,0
document-012,8,2048,max_length,1134,1,915,2048,1134
document-012,9,1102,eos_token:2,0,0,,,0
document-012,10,887,eos_token:2,0,0,,,0
document-012,11,2048,max_length,0,0,,,0
document-012,12,2048,max_length,1099,1,950,2048,1099
document-012,13,2048,max_length,0,0,,,0
document-012,14,2048,max_length,0,0,,,0
document-012,15,1807,eos_token:2,1054,1,754,1807,1054
document-013,0,142,eos_token:2,142,1,1,142,142
document-013,1,325,eos_token:2,325,1,1,325,325
document-013,2,1037,eos_token:2,1037,1,1,1037,1037
document-013,3,118,eos_token:2,118,1,1,118,118
document-013,4,1213,eos_token:2,1213,1,1,1213,1213
document-013,5,476,eos_token:2,476,1,1,476,476
document-013,6,280,eos_token:2,280,1,1,280,280
document-013,7,844,eos_token:2,844,1,1,844,844
document-013,8,88,eos_token:2,88,1,1,88,88
document-013,9,15,eos_token:2,15,1,1,15,15
document-013,10,72,eos_token:2,72,1,1,72,72
document-013,11,32,eos_token:2,32,1,1,32,32
document-013,12,117,eos_token:2,117,1,1,117,117
document-013,13,48,eos_token:2,48,1,1,48,48
document-013,14,109,eos_token:2,109,1,1,109,109
document-013,15,448,eos_token:2,448,1,1,448,448
document-014,0,1769,eos_token:2,1769,1,1,1769,1769
document-014,1,1982,eos_token:2,1982,1,1,1982,1982
document-014,2,2048,max_length,2048,1,1,2048,2048
document-014,3,1645,eos_token:2,1645,1,1,1645,1645
document-014,4,2048,max_length,2048,1,1,2048,2048
document-014,5,1144,eos_token:2,1144,1,1,1144,1144
document-014,6,2009,eos_token:2,2009,1,1,2009,2009
document-014,7,2048,max_length,2048,1,1,2048,2048
document-014,8,2048,max_length,2048,1,1,2048,2048
document-014,9,2048,max_length,2048,1,1,2048,2048
document-014,10,2048,max_length,2048,1,1,2048,2048
document-014,11,1923,eos_token:2,1923,1,1,1923,1923
document-014,12,2048,max_length,2048,1,1,2048,2048
document-014,13,2048,max_length,2048,1,1,2048,2048
document-014,14,1819,eos_token:2,1819,1,1,1819,1819
document-014,15,2048,max_length,2048,1,1,2048,2048
document-015,0,1590,eos_token:2,956,1,635,1590,956
document-015,1,2048,max_length,1845,1,204,2048,1845
document-015,2,2048,max_length,894,1,1155,2048,894
document-015,3,2048,max_length,2,1,223,224,2
document-015,4,2048,max_length,0,0,,,0
document-015,5,2048,max_length,486,1,1563,2048,486
document-015,6,2048,max_length,1,1,685,685,1
document-015,7,2008,eos_token:2,980,1,1029,2008,980
document-015,8,2048,max_length,1572,1,477,2048,1572
document-015,9,2048,max_length,1168,1,881,2048,1168
document-015,10,2048,max_length,1630,1,419,2048,1630
document-015,11,2048,max_length,1814,1,235,2048,1814
document-015,12,2048,max_length,1411,1,638,2048,1411
document-015,13,1968,eos_token:2,137,1,1832,1968,137
document-015,14,1457,eos_token:2,716,1,742,1457,716
document-015,15,2048,max_length,0,0,,,0
document-016,0,1295,eos_token:2,0,0,,,0
document-016,1,2048,max_length,291,1,1758,2048,291
document-016,2,2048,max_length,0,0,,,0
document-016,3,2048,max_length,0,0,,,0
document-016,4,2048,max_length,0,0,,,0
document-016,5,571,eos_token:2,0,0,,,0
document-016,6,2048,max_length,1918,1,131,2048,1918
document-016,7,2048,max_length,0,0,,,0
document-016,8,2048,max_length,758,1,1291,2048,758
document-016,9,2048,max_length,0,0,,,0
document-016,10,1714,eos_token:2,4,2,933,1659,2
document-016,11,2048,max_length,0,0,,,0
document-016,12,2048,max_length,0,0,,,0
document-016,13,2048,max_length,474,1,1575,2048,474
document-016,14,2048,max_length,0,0,,,0
document-016,15,2048,max_length,1862,1,187,2048,1862
document-017,0,2048,max_length,424,1,1625,2048,424
document-017,1,2048,max_length,1943,1,106,2048,1943
document-017,2,2048,max_length,0,0,,,0
document-017,3,2048,max_length,549,1,1500,2048,549
document-017,4,2048,max_length,1867,1,182,2048,1867
document-017,5,2048,max_length,712,1,1337,2048,712
document-017,6,2048,max_length,1344,1,705,2048,1344
document-017,7,2048,max_length,1975,1,74,2048,1975
document-017,8,2048,max_length,0,0,,,0
document-017,9,222,eos_token:2,61,1,162,222,61
document-017,10,1740,eos_token:2,878,1,863,1740,878
document-017,11,406,eos_token:2,0,0,,,0
document-017,12,2048,max_length,616,1,1433,2048,616
document-017,13,2048,max_length,0,0,,,0
document-017,14,2048,max_length,0,0,,,0
document-017,15,2048,max_length,1508,1,541,2048,1508
document-018,0,1786,eos_token:2,1786,1,1,1786,1786
document-018,1,1265,eos_token:2,1265,1,1,1265,1265
document-018,2,2048,max_length,2048,1,1,2048,2048
document-018,3,1412,eos_token:2,1412,1,1,1412,1412
document-018,4,1826,eos_token:2,1826,1,1,1826,1826
document-018,5,1346,eos_token:2,1346,1,1,1346,1346
document-018,6,409,eos_token:2,409,1,1,409,409
document-018,7,1680,eos_token:2,1680,1,1,1680,1680
document-018,8,2048,max_length,2048,1,1,2048,2048
document-018,9,2014,eos_token:2,2014,1,1,2014,2014
document-018,10,2048,max_length,2048,1,1,2048,2048
document-018,11,2044,eos_token:2,2044,1,1,2044,2044
document-018,12,1463,eos_token:2,1463,1,1,1463,1463
document-018,13,1223,eos_token:2,1223,1,1,1223,1223
document-018,14,635,eos_token:2,635,1,1,635,635
document-018,15,2048,max_length,2048,1,1,2048,2048
document-019,0,1240,eos_token:2,0,0,,,0
document-019,1,2048,max_length,1229,1,820,2048,1229
document-019,2,885,eos_token:2,0,0,,,0
document-019,3,1285,eos_token:2,0,0,,,0
document-019,4,774,eos_token:2,1,1,1,1,1
document-019,5,496,eos_token:2,0,0,,,0
document-019,6,1101,eos_token:2,1010,1,92,1101,1010
document-019,7,1271,eos_token:2,470,1,802,1271,470
document-019,8,1056,eos_token:2,992,1,65,1056,992
document-019,9,2048,max_length,1604,2,1,2048,1603
document-019,10,2048,max_length,283,1,1766,2048,283
document-019,11,700,eos_token:2,0,0,,,0
document-019,12,1913,eos_token:2,1620,1,294,1913,1620
document-019,13,2048,max_length,1719,1,330,2048,1719
document-019,14,773,eos_token:2,1,1,1,1,1
document-019,15,931,eos_token:2,417,1,515,931,417
document-020,0,240,eos_token:2,0,0,,,0
document-020,1,641,eos_token:2,0,0,,,0
document-020,2,1121,eos_token:2,0,0,,,0
document-020,3,1424,eos_token:2,0,0,,,0
document-020,4,854,eos_token:2,376,1,479,854,376
document-020,5,595,eos_token:2,131,1,465,595,131
document-020,6,852,eos_token:2,0,0,,,0
document-020,7,1684,eos_token:2,0,0,,,0
document-020,8,1239,eos_token:2,0,0,,,0
document-020,9,107,eos_token:2,0,0,,,0
document-020,10,883,eos_token:2,0,0,,,0
document-020,11,504,eos_token:2,0,0,,,0
document-020,12,2048,max_length,1849,1,200,2048,1849
document-020,13,482,eos_token:2,0,0,,,0
document-020,14,952,eos_token:2,0,0,,,0
document-020,15,1344,eos_token:2,0,0,,,0
document-021,0,745,eos_token:2,0,0,,,0
document-021,1,847,eos_token:2,0,0,,,0
document-021,2,674,eos_token:2,354,1,321,674,354
document-021,3,2048,max_length,1561,1,488,2048,1561
document-021,4,156,eos_token:2,0,0,,,0
document-021,5,854,eos_token:2,0,0,,,0
document-021,6,155,eos_token:2,0,0,,,0
document-021,7,894,eos_token:2,0,0,,,0
document-021,8,638,eos_token:2,0,0,,,0
document-021,9,1299,eos_token:2,0,0,,,0
document-021,10,535,eos_token:2,348,1,188,535,348
document-021,11,82,eos_token:2,0,0,,,0
document-021,12,550,eos_token:2,0,0,,,0
document-021,13,576,eos_token:2,0,0,,,0
document-021,14,1567,eos_token:2,436,1,1132,1567,436
document-021,15,873,eos_token:2,0,0,,,0
document-022,0,2048,max_length,0,0,,,0
document-022,1,2048,max_length,0,0,,,0
document-022,2,2048,max_length,0,0,,,0
document-022,3,1294,eos_token:2,0,0,,,0
document-022,4,2048,max_length,350,1,1699,2048,350
document-022,5,2048,max_length,491,1,1558,2048,491
document-022,6,2048,max_length,0,0,,,0
document-022,7,2048,max_length,0,0,,,0
document-022,8,2048,max_length,0,0,,,0
document-022,9,2048,max_length,1125,1,924,2048,1125
document-022,10,2048,max_length,0,0,,,0
document-022,11,556,eos_token:2,2,1,408,409,2
document-022,12,2048,max_length,0,0,,,0
document-022,13,2048,max_length,0,0,,,0
document-022,14,2048,max_length,0,0,,,0
document-022,15,2048,max_length,0,0,,,0
document-023,0,1778,eos_token:2,0,0,,,0
document-023,1,2048,max_length,0,0,,,0
document-023,2,2048,max_length,0,0,,,0
document-023,3,2048,max_length,444,1,1605,2048,444
document-023,4,2048,max_length,955,1,1094,2048,955
document-023,5,2048,max_length,1838,1,211,2048,1838
document-023,6,762,eos_token:2,0,0,,,0
document-023,7,2048,max_length,0,0,,,0
document-023,8,2048,max_length,217,1,1832,2048,217
document-023,9,2048,max_length,870,1,1179,2048,870
document-023,10,527,eos_token:2,0,0,,,0
document-023,11,2048,max_length,1254,1,795,2048,1254
document-023,12,2048,max_length,0,0,,,0
document-023,13,2048,max_length,1921,1,128,2048,1921
document-023,14,2048,max_length,1341,1,708,2048,1341
document-023,15,2048,max_length,0,0,,,0
document-024,0,2048,max_length,0,0,,,0
document-024,1,2048,max_length,1259,1,790,2048,1259
document-024,2,752,eos_token:2,0,0,,,0
document-024,3,2048,max_length,0,0,,,0
document-024,4,2048,max_length,0,0,,,0
document-024,5,711,eos_token:2,0,0,,,0
document-024,6,2048,max_length,0,0,,,0
document-024,7,930,eos_token:2,0,0,,,0
document-024,8,2048,max_length,1658,1,391,2048,1658
document-024,9,2048,max_length,0,0,,,0
document-024,10,836,eos_token:2,0,0,,,0
document-024,11,1231,eos_token:2,0,0,,,0
document-024,12,2048,max_length,0,0,,,0
document-024,13,853,eos_token:2,0,0,,,0
document-024,14,2048,max_length,0,0,,,0
document-024,15,2048,max_length,0,0,,,0
document-025,0,267,eos_token:2,0,0,,,0
document-025,1,2048,max_length,2040,1,9,2048,2040
document-025,2,339,eos_token:2,158,1,182,339,158
document-025,3,2048,max_length,452,6,781,2048,442
document-025,4,1304,eos_token:2,366,1,939,1304,366
document-025,5,1899,eos_token:2,1400,1,500,1899,1400
document-025,6,2048,max_length,1113,1,936,2048,1113
document-025,7,1540,eos_token:2,751,1,790,1540,751
document-025,8,2048,max_length,375,1,1674,2048,375
document-025,9,2048,max_length,1206,1,843,2048,1206
document-025,10,2048,max_length,1431,1,618,2048,1431
document-025,11,2048,max_length,94,1,1955,2048,94
document-025,12,798,eos_token:2,0,0,,,0
document-025,13,2048,max_length,1698,1,351,2048,1698
document-025,14,2048,max_length,1005,1,1044,2048,1005
document-025,15,1660,eos_token:2,0,0,,,0
document-026,0,2048,max_length,483,1,1566,2048,483
document-026,1,2048,max_length,0,0,,,0
document-026,2,2048,max_length,863,1,1186,2048,863
document-026,3,680,eos_token:2,0,0,,,0
document-026,4,2048,max_length,0,0,,,0
document-026,5,2048,max_length,0,0,,,0
document-026,6,2048,max_length,0,0,,,0
document-026,7,2048,max_length,0,0,,,0
document-026,8,2048,max_length,902,1,1147,2048,902
document-026,9,2048,max_length,252,1,1797,2048,252
document-026,10,2048,max_length,0,0,,,0
document-026,11,1885,eos_token:2,0,0,,,0
document-026,12,2048,max_length,0,0,,,0
document-026,13,1503,eos_token:2,651,1,853,1503,651
document-026,14,2048,max_length,906,1,1143,2048,906
document-026,15,2048,max_length,0,0,,,0
document-027,0,803,eos_token:2,0,0,,,0
document-027,1,1758,eos_token:2,916,1,843,1758,916
document-027,2,1618,eos_token:2,6,3,810,883,2
document-027,3,820,eos_token:2,0,0,,,0
document-027,4,589,eos_token:2,0,0,,,0
document-027,5,253,eos_token:2,0,0,,,0
document-027,6,1377,eos_token:2,21,1,1357,1377,21
document-027,7,1339,eos_token:2,0,0,,,0
document-027,8,1169,eos_token:2,0,0,,,0
document-027,9,463,eos_token:2,0,0,,,0
document-027,10,1353,eos_token:2,46,1,1308,1353,46
document-027,11,1594,eos_token:2,0,0,,,0
document-027,12,578,eos_token:2,0,0,,,0
document-027,13,2048,max_length,1580,1,469,2048,1580
document-027,14,812,eos_token:2,87,1,726,812,87
document-027,15,493,eos_token:2,493,1,1,493,493
document-028,0,831,eos_token:2,0,0,,,0
document-028,1,932,eos_token:2,0,0,,,0
document-028,2,1761,eos_token:2,361,1,1401,1761,361
document-028,3,442,eos_token:2,0,0,,,0
document-028,4,2010,eos_token:2,735,1,1276,2010,735
document-028,5,709,eos_token:2,0,0,,,0
document-028,6,1536,eos_token:2,131,1,1406,1536,131
document-028,7,797,eos_token:2,0,0,,,0
document-028,8,2048,max_length,0,0,,,0
document-028,9,440,eos_token:2,0,0,,,0
document-028,10,850,eos_token:2,0,0,,,0
document-028,11,664,eos_token:2,0,0,,,0
document-028,12,2048,max_length,1245,1,804,2048,1245
document-028,13,244,eos_token:2,0,0,,,0
document-028,14,1482,eos_token:2,0,0,,,0
document-028,15,1747,eos_token:2,0,0,,,0
document-029,0,2048,max_length,0,0,,,0
document-029,1,2048,max_length,1157,1,892,2048,1157
document-029,2,2048,max_length,1370,1,679,2048,1370
document-029,3,564,eos_token:2,0,0,,,0
document-029,4,2048,max_length,0,0,,,0
document-029,5,2048,max_length,812,1,1237,2048,812
document-029,6,2048,max_length,0,0,,,0
document-029,7,2048,max_length,0,0,,,0
document-029,8,2048,max_length,0,0,,,0
document-029,9,2048,max_length,0,0,,,0
document-029,10,2048,max_length,0,0,,,0
document-029,11,2048,max_length,4,2,1815,1873,2
document-029,12,1929,eos_token:2,0,0,,,0
document-029,13,2048,max_length,0,0,,,0
document-029,14,2048,max_length,0,0,,,0
document-029,15,2048,max_length,0,0,,,0
document-030,0,2048,max_length,0,0,,,0
document-030,1,2048,max_length,835,1,1214,2048,835
document-030,2,2048,max_length,1179,1,870,2048,1179
document-030,3,996,eos_token:2,279,1,718,996,279
document-030,4,2048,max_length,1024,1,1025,2048,1024
document-030,5,1480,eos_token:2,0,0,,,0
document-030,6,2048,max_length,0,0,,,0
document-030,7,2048,max_length,1800,1,249,2048,1800
document-030,8,2048,max_length,0,0,,,0
document-030,9,2048,max_length,431,1,1618,2048,431
document-030,10,2048,max_length,1278,1,771,2048,1278
document-030,11,2048,max_length,377,1,1672,2048,377
document-030,12,1370,eos_token:2,0,0,,,0
document-030,13,2048,max_length,203,1,1846,2048,203
document-030,14,2048,max_length,0,0,,,0
document-030,15,2048,max_length,1695,1,354,2048,1695
document-031,0,2048,max_length,1079,1,970,2048,1079
document-031,1,2048,max_length,529,1,1520,2048,529
document-031,2,2048,max_length,2048,1,1,2048,2048
document-031,3,2048,max_length,0,0,,,0
document-031,4,2048,max_length,738,1,1311,2048,738
document-031,5,2048,max_length,948,1,1101,2048,948
document-031,6,2048,max_length,871,1,1178,2048,871
document-031,7,2048,max_length,2048,1,1,2048,2048
document-031,8,2048,max_length,0,0,,,0
document-031,9,1318,eos_token:2,1178,1,141,1318,1178
document-031,10,2048,max_length,0,0,,,0
document-031,11,2048,max_length,1476,1,573,2048,1476
document-031,12,2048,max_length,0,0,,,0
document-031,13,2048,max_length,770,1,1279,2048,770
document-031,14,2048,max_length,0,0,,,0
document-031,15,2048,max_length,564,1,1485,2048,564
document-032,0,2048,max_length,1955,1,94,2048,1955
document-032,1,2048,max_length,0,0,,,0
document-032,2,988,eos_token:2,0,0,,,0
document-032,3,349,eos_token:2,0,0,,,0
document-032,4,2048,max_length,652,1,1397,2048,652
document-032,5,644,eos_token:2,0,0,,,0
document-032,6,579,eos_token:2,0,0,,,0
document-032,7,478,eos_token:2,0,0,,,0
document-032,8,2048,max_length,0,0,,,0
document-032,9,1999,eos_token:2,1038,1,962,1999,1038
document-032,10,2048,max_length,280,1,1769,2048,280
document-032,11,212,eos_token:2,0,0,,,0
document-032,12,807,eos_token:2,0,0,,,0
document-032,13,800,eos_token:2,0,0,,,0
document-032,14,1196,eos_token:2,0,0,,,0
document-032,15,993,eos_token:2,0,0,,,0
document-033,0,434,eos_token:2,0,0,,,0
document-033,1,426,eos_token:2,248,1,179,426,248
document-033,2,478,eos_token:2,0,0,,,0
document-033,3,628,eos_token:2,0,0,,,0
document-033,4,177,eos_token:2,10,5,120,165,2
document-033,5,2048,max_length,1368,1,681,2048,1368
document-033,6,313,eos_token:2,0,0,,,0
document-033,7,2048,max_length,0,0,,,0
document-033,8,2048,max_length,1595,1,454,2048,1595
document-033,9,1785,eos_token:2,0,0,,,0
document-033,10,971,eos_token:2,0,0,,,0
document-033,11,315,eos_token:2,0,0,,,0
document-033,12,1142,eos_token:2,943,1,200,1142,943
document-033,13,816,eos_token:2,0,0,,,0
document-033,14,1728,eos_token:2,1655,1,74,1728,1655
document-033,15,266,eos_token:2,0,0,,,0
document-034,0,2048,max_length,0,0,,,0
document-034,1,1760,eos_token:2,0,0,,,0
document-034,2,2048,max_length,0,0,,,0
document-034,3,2048,max_length,750,1,1299,2048,750
document-034,4,887,eos_token:2,0,0,,,0
document-034,5,1375,eos_token:2,448,1,928,1375,448
document-034,6,2048,max_length,1476,1,573,2048,1476
document-034,7,1866,eos_token:2,1058,1,809,1866,1058
document-034,8,734,eos_token:2,0,0,,,0
document-034,9,2048,max_length,0,0,,,0
document-034,10,2048,max_length,641,1,1408,2048,641
document-034,11,2048,max_length,0,0,,,0
document-034,12,325,eos_token:2,38,1,288,325,38
document-034,13,1222,eos_token:2,477,1,746,1222,477
document-034,14,185,eos_token:2,0,0,,,0
document-034,15,2048,max_length,0,0,,,0
document-035,0,2048,max_length,2048,1,1,2048,2048
document-035,1,146,eos_token:2,146,1,1,146,146
document-035,2,2048,max_length,2048,1,1,2048,2048
document-035,3,2048,max_length,2048,1,1,2048,2048
document-035,4,1846,eos_token:2,1846,1,1,1846,1846
document-035,5,2048,max_length,2048,1,1,2048,2048
document-035,6,960,eos_token:2,960,1,1,960,960
document-035,7,2048,max_length,2048,1,1,2048,2048
document-035,8,2048,max_length,2048,1,1,2048,2048
document-035,9,2048,max_length,2048,1,1,2048,2048
document-035,10,2048,max_length,2048,1,1,2048,2048
document-035,11,2048,max_length,2048,1,1,2048,2048
document-035,12,2048,max_length,2048,1,1,2048,2048
document-035,13,2048,max_length,2048,1,1,2048,2048
document-035,14,2048,max_length,2048,1,1,2048,2048
document-035,15,2048,max_length,2048,1,1,2048,2048
document-036,0,2048,max_length,0,0,,,0
document-036,1,2048,max_length,876,1,1173,2048,876
document-036,2,2048,max_length,498,1,1551,2048,498
document-036,3,2048,max_length,0,0,,,0
document-036,4,2048,max_length,122,1,1927,2048,122
document-036,5,2048,max_length,1819,1,230,2048,1819
document-036,6,2048,max_length,0,0,,,0
document-036,7,2048,max_length,0,0,,,0
document-036,8,2048,max_length,687,1,1362,2048,687
document-036,9,2048,max_length,65,1,1984,2048,65
document-036,10,1653,eos_token:2,953,1,701,1653,953
document-036,11,2048,max_length,0,0,,,0
document-036,12,2048,max_length,1267,1,782,2048,1267
document-036,13,1066,eos_token:2,341,1,726,1066,341
document-036,14,2048,max_length,690,1,1359,2048,690
